1	1	0	3.19848400000000	0.923326000000000	3.80638900000000	1
2	2	0	3.19848400000000	0.923326000000000	8.88157300000000	1
3	3	0	3.19848400000000	0.923326000000000	13.9567580000000	1
4	3	0	3.19848400000000	0.923326000000000	19.0319430000000	1
5	3	0	3.19848400000000	0.923326000000000	24.1071280000000	1
6	3	0	3.19848400000000	0.923326000000000	29.1823130000000	1
7	3	0	3.19848400000000	0.923326000000000	34.2574980000000	1
8	3	0	3.19848400000000	0.923326000000000	39.3326820000000	1
9	3	0	3.19848400000000	0.923326000000000	44.4078670000000	1
10	1	0	1.59924100000000	3.69329600000000	3.80638900000000	1
11	2	0	1.59924100000000	3.69329600000000	8.88157300000000	1
12	3	0	1.59924100000000	3.69329600000000	13.9567580000000	1
13	3	0	1.59924100000000	3.69329600000000	19.0319430000000	1
14	3	0	1.59924100000000	3.69329600000000	24.1071280000000	1
15	3	0	1.59924100000000	3.69329600000000	29.1823130000000	1
16	3	0	1.59924100000000	3.69329600000000	34.2574980000000	1
17	3	0	1.59924100000000	3.69329600000000	39.3326820000000	1
18	3	0	1.59924100000000	3.69329600000000	44.4078670000000	1
19	1	0	6.39697000000000	0.923326000000000	3.80638900000000	1
20	2	0	6.39697000000000	0.923326000000000	8.88157300000000	1
21	3	0	6.39697000000000	0.923326000000000	13.9567580000000	1
22	3	0	6.39697000000000	0.923326000000000	19.0319430000000	1
23	3	0	6.39697000000000	0.923326000000000	24.1071280000000	1
24	3	0	6.39697000000000	0.923326000000000	29.1823130000000	1
25	3	0	6.39697000000000	0.923326000000000	34.2574980000000	1
26	3	0	6.39697000000000	0.923326000000000	39.3326820000000	1
27	3	0	6.39697000000000	0.923326000000000	44.4078670000000	1
28	1	0	4.79772700000000	3.69329600000000	3.80638900000000	1
29	2	0	4.79772700000000	3.69329600000000	8.88157300000000	1
30	3	0	4.79772700000000	3.69329600000000	13.9567580000000	1
31	3	0	4.79772700000000	3.69329600000000	19.0319430000000	1
32	3	0	4.79772700000000	3.69329600000000	24.1071280000000	1
33	3	0	4.79772700000000	3.69329600000000	29.1823130000000	1
34	3	0	4.79772700000000	3.69329600000000	34.2574980000000	1
35	3	0	4.79772700000000	3.69329600000000	39.3326820000000	1
36	3	0	4.79772700000000	3.69329600000000	44.4078670000000	1
37	1	0	3.19848400000000	6.46326600000000	3.80638900000000	1
38	2	0	3.19848400000000	6.46326600000000	8.88157300000000	1
39	3	0	3.19848400000000	6.46326600000000	13.9567580000000	1
40	3	0	3.19848400000000	6.46326600000000	19.0319430000000	1
41	3	0	3.19848400000000	6.46326600000000	24.1071280000000	1
42	3	0	3.19848400000000	6.46326600000000	29.1823130000000	1
43	3	0	3.19848400000000	6.46326600000000	34.2574980000000	1
44	3	0	3.19848400000000	6.46326600000000	39.3326820000000	1
45	3	0	3.19848400000000	6.46326600000000	44.4078670000000	1
46	1	0	1.59924100000000	9.23323600000000	3.80638900000000	1
